date	dwell-time
2015-05-14T12:06:57Z	5
2015-05-14T12:07:32Z	218
2015-05-14T12:08:35Z	71
2015-05-14T12:08:58Z	82
2015-05-14T12:09:03Z	71
2015-05-14T12:09:05Z	31
2015-05-14T12:09:40Z	63
2015-05-14T12:10:09Z	21
2015-05-14T12:11:22Z	11
2015-05-14T12:13:29Z	58
2015-05-14T12:16:12Z	72
2015-05-14T12:16:57Z	148
2015-05-14T12:19:15Z	34
2015-05-14T12:19:33Z	161
2015-05-14T12:20:01Z	253
2015-05-14T12:20:21Z	177
2015-05-14T12:21:33Z	305
2015-05-14T12:22:37Z	59
2015-05-14T12:23:02Z	54
2015-05-14T12:25:02Z	59
2015-05-14T12:25:08Z	38
2015-05-14T12:26:50Z	14
2015-05-14T12:27:34Z	135
2015-05-14T12:28:04Z	115
2015-05-14T12:28:25Z	144
2015-05-14T12:28:52Z	31
2015-05-14T12:28:56Z	112
2015-05-14T12:29:13Z	8
2015-05-14T12:30:40Z	10
2015-05-14T12:30:50Z	35
2015-05-14T12:31:35Z	20
2015-05-14T12:33:12Z	129
2015-05-14T12:33:54Z	30
2015-05-14T12:40:04Z	15
2015-05-14T12:40:16Z	136
2015-05-14T12:40:16Z	31
2015-05-14T12:41:21Z	204
2015-05-14T12:43:26Z	77
2015-05-14T12:43:50Z	19
2015-05-14T12:44:01Z	155
2015-05-14T12:45:50Z	62
2015-05-14T12:51:22Z	19
2015-05-14T12:51:30Z	96
2015-05-14T12:51:48Z	140
2015-05-14T12:52:33Z	73
2015-05-14T12:53:34Z	242
2015-05-14T12:54:05Z	109
2015-05-14T12:57:23Z	84
2015-05-14T12:57:58Z	133
2015-05-14T12:58:35Z	61
2015-05-14T12:58:53Z	171
2015-05-14T12:59:07Z	59
2015-05-14T12:59:41Z	6
2015-05-14T13:00:11Z	89
2015-05-14T13:00:11Z	108
2015-05-14T13:00:46Z	39
2015-05-14T13:03:04Z	13
2015-05-14T13:06:02Z	36
2015-05-14T13:08:02Z	15
2015-05-14T13:09:38Z	4
2015-05-14T13:10:13Z	80
2015-05-14T13:12:02Z	122
2015-05-14T13:12:13Z	23
2015-05-14T13:16:39Z	41
2015-05-14T13:16:40Z	336
2015-05-14T13:19:02Z	2
2015-05-14T13:20:25Z	42
2015-05-14T13:22:16Z	14
2015-05-14T13:23:17Z	299
2015-05-14T13:26:04Z	21
2015-05-14T13:26:05Z	11
2015-05-14T13:26:10Z	12
2015-05-14T13:26:29Z	22
2015-05-14T13:26:36Z	21
2015-05-14T13:27:01Z	218
2015-05-14T13:28:07Z	550
2015-05-14T13:29:13Z	65
2015-05-14T13:29:21Z	51
2015-05-14T13:29:38Z	53
2015-05-14T13:29:38Z	137
2015-05-14T13:30:47Z	1
2015-05-14T13:34:29Z	131
2015-05-14T13:40:08Z	82
2015-05-14T13:41:53Z	52
2015-05-14T13:41:56Z	11
2015-05-14T13:43:23Z	225
2015-05-14T13:44:07Z	58
2015-05-14T13:45:17Z	49
2015-05-14T13:46:03Z	3
2015-05-14T13:46:33Z	13
2015-05-14T13:47:14Z	22
2015-05-14T13:47:46Z	181
2015-05-14T13:48:23Z	182
2015-05-14T13:48:27Z	129
2015-05-14T13:49:17Z	11
2015-05-14T13:49:26Z	19
2015-05-14T13:49:54Z	9
2015-05-14T13:51:10Z	48
2015-05-14T13:51:13Z	1
2015-05-14T13:51:37Z	84
2015-05-14T13:51:44Z	31
2015-05-14T13:52:10Z	305
2015-05-14T13:52:49Z	13
2015-05-14T13:53:10Z	348
2015-05-14T13:54:56Z	45
2015-05-14T13:55:03Z	19
2015-05-14T13:55:18Z	132
2015-05-14T13:56:18Z	156
2015-05-14T13:57:39Z	46
2015-05-14T14:00:29Z	122
2015-05-14T14:00:44Z	161
2015-05-14T14:01:01Z	41
2015-05-14T14:02:03Z	10
2015-05-14T14:02:16Z	62
2015-05-14T14:04:00Z	24
2015-05-14T14:04:17Z	20
2015-05-14T14:05:35Z	21
2015-05-14T14:06:27Z	24
2015-05-14T14:08:14Z	232
2015-05-14T14:09:10Z	158
2015-05-14T14:09:49Z	329
2015-05-14T14:09:52Z	251
2015-05-14T14:09:56Z	26
2015-05-14T14:10:59Z	45
2015-05-14T14:12:14Z	22
2015-05-14T14:13:27Z	115
2015-05-14T14:15:50Z	167
2015-05-14T14:15:51Z	5
2015-05-14T14:15:53Z	31
2015-05-14T14:16:03Z	94
2015-05-14T14:20:25Z	345
2015-05-14T14:21:53Z	15
2015-05-14T14:21:54Z	206
2015-05-14T14:24:36Z	133
2015-05-14T14:25:41Z	50
2015-05-14T14:27:00Z	187
2015-05-14T14:28:49Z	258
2015-05-14T14:30:59Z	39
2015-05-14T14:31:45Z	342
2015-05-14T14:34:54Z	191
2015-05-14T14:37:56Z	326
2015-05-14T14:38:39Z	63
2015-05-14T14:39:11Z	1
2015-05-14T14:40:47Z	185
2015-05-14T14:41:25Z	91
2015-05-14T14:43:47Z	16
2015-05-14T14:45:04Z	389
2015-05-14T14:47:58Z	33
2015-05-14T14:48:29Z	77
2015-05-14T14:48:51Z	46
2015-05-14T14:53:54Z	110
2015-05-14T14:56:21Z	18
2015-05-14T14:57:33Z	66
2015-05-14T14:58:41Z	80
2015-05-14T14:59:19Z	114
2015-05-14T15:00:25Z	127
2015-05-14T15:01:33Z	128
2015-05-14T15:02:02Z	155
2015-05-14T15:02:47Z	246
2015-05-14T15:04:54Z	53
2015-05-14T15:04:55Z	57
2015-05-14T15:06:47Z	9
2015-05-14T15:07:45Z	174
2015-05-14T15:08:45Z	78
2015-05-14T15:11:42Z	84
2015-05-14T15:15:33Z	39
2015-05-14T15:16:41Z	49
2015-05-14T15:17:00Z	169
2015-05-14T15:17:15Z	286
2015-05-14T15:17:22Z	129
2015-05-14T15:19:47Z	96
2015-05-14T15:20:55Z	50
2015-05-14T15:21:32Z	243
2015-05-14T15:22:12Z	293
2015-05-14T15:22:14Z	63
2015-05-14T15:23:02Z	145
2015-05-14T15:23:52Z	74
2015-05-14T15:24:00Z	166
2015-05-14T15:27:39Z	104
2015-05-14T15:31:40Z	21
2015-05-14T15:33:27Z	137
2015-05-14T15:36:31Z	144
2015-05-14T15:37:55Z	18
2015-05-14T15:38:29Z	228
2015-05-14T15:39:20Z	98
2015-05-14T15:40:56Z	4
2015-05-14T15:43:10Z	13
2015-05-14T15:45:57Z	121
2015-05-14T15:45:59Z	252
2015-05-14T15:47:27Z	6
2015-05-14T15:49:24Z	12
2015-05-14T15:52:30Z	9
2015-05-14T15:52:39Z	281
2015-05-14T15:52:56Z	56
2015-05-14T15:58:00Z	316
2015-05-14T16:00:03Z	62
2015-05-14T16:01:57Z	7
2015-05-14T16:03:31Z	19
2015-05-14T16:04:30Z	23
2015-05-14T16:05:31Z	140
2015-05-14T16:05:59Z	14
2015-05-14T16:07:50Z	34
2015-05-14T16:08:32Z	80
2015-05-14T16:09:56Z	41
2015-05-14T16:09:57Z	198
2015-05-14T16:11:17Z	47
2015-05-14T16:11:18Z	279
2015-05-14T16:11:59Z	4
2015-05-14T16:16:26Z	105
2015-05-14T16:17:16Z	33
2015-05-14T16:20:35Z	21
2015-05-14T16:21:07Z	30
2015-05-14T16:21:48Z	1
2015-05-14T16:22:47Z	48
2015-05-14T16:23:08Z	158
2015-05-14T16:28:21Z	404
2015-05-14T16:28:55Z	26
2015-05-14T16:30:02Z	49
2015-05-14T16:31:18Z	29
2015-05-14T16:31:45Z	50
2015-05-14T16:32:26Z	15
2015-05-14T16:35:30Z	128
2015-05-14T16:35:40Z	95
2015-05-14T16:36:46Z	221
2015-05-14T16:41:08Z	228
2015-05-14T16:41:34Z	75
2015-05-14T16:43:45Z	35
2015-05-14T16:44:52Z	3
2015-05-14T16:46:19Z	104
2015-05-14T16:47:37Z	230
2015-05-14T16:49:08Z	261
2015-05-14T16:51:00Z	100
2015-05-14T16:54:35Z	42
2015-05-14T16:55:05Z	39
2015-05-14T16:59:11Z	46
2015-05-14T16:59:14Z	77
2015-05-14T17:00:27Z	12
2015-05-14T17:01:15Z	18
2015-05-14T17:01:30Z	23
2015-05-14T17:02:35Z	139
2015-05-14T17:06:47Z	14
2015-05-14T17:08:14Z	20
2015-05-14T17:11:56Z	264
2015-05-14T17:14:04Z	54
2015-05-14T17:14:36Z	113
2015-05-14T17:14:55Z	65
2015-05-14T17:15:28Z	170
2015-05-14T17:15:54Z	26
2015-05-14T17:19:29Z	73
2015-05-14T17:20:15Z	21
2015-05-14T17:20:29Z	69
2015-05-14T17:25:23Z	42
2015-05-14T17:28:00Z	303
2015-05-14T17:32:26Z	43
2015-05-14T17:32:30Z	68
2015-05-14T17:33:13Z	14
2015-05-14T17:34:06Z	325
2015-05-14T17:37:01Z	74
2015-05-14T17:39:13Z	17
2015-05-14T17:40:58Z	80
2015-05-14T17:41:35Z	11
2015-05-14T17:41:37Z	42
2015-05-14T17:41:45Z	45
2015-05-14T17:43:12Z	4
2015-05-14T17:44:08Z	288
2015-05-14T17:44:10Z	10
2015-05-14T17:47:02Z	79
2015-05-14T17:48:38Z	72
2015-05-14T17:48:42Z	4
2015-05-14T17:48:55Z	203
2015-05-14T17:51:43Z	176
2015-05-14T17:54:36Z	5
2015-05-14T17:56:33Z	126
2015-05-14T17:59:31Z	14
2015-05-14T18:00:33Z	190
2015-05-14T18:00:42Z	102
2015-05-14T18:02:57Z	334
2015-05-14T18:05:29Z	349
2015-05-14T18:05:51Z	366
2015-05-14T18:07:34Z	74
2015-05-14T18:10:19Z	72
2015-05-14T18:10:44Z	59
2015-05-14T18:14:55Z	3
2015-05-14T18:18:40Z	26
2015-05-14T18:25:51Z	117
2015-05-14T18:26:26Z	135
2015-05-14T18:28:28Z	51
2015-05-14T18:28:44Z	97
2015-05-14T18:37:45Z	65
2015-05-14T18:39:45Z	38
2015-05-14T18:39:59Z	36
2015-05-14T18:43:28Z	273
2015-05-14T18:44:08Z	138
2015-05-14T18:44:36Z	13
2015-05-14T18:45:52Z	242
2015-05-14T18:48:05Z	141
2015-05-14T18:53:33Z	161
2015-05-14T18:54:01Z	61
2015-05-14T18:54:22Z	75
2015-05-14T18:54:27Z	179
2015-05-14T18:56:00Z	9
2015-05-14T18:58:15Z	1
2015-05-14T18:58:23Z	244
2015-05-14T18:59:41Z	10
2015-05-14T19:00:55Z	35
2015-05-14T19:01:26Z	23
2015-05-14T19:02:10Z	17
2015-05-14T19:04:43Z	38
2015-05-14T19:11:25Z	55
2015-05-14T19:13:37Z	20
2015-05-14T19:13:40Z	206
2015-05-14T19:15:30Z	437
2015-05-14T19:17:18Z	237
2015-05-14T19:22:33Z	21
2015-05-14T19:23:22Z	3
2015-05-14T19:24:21Z	369
2015-05-14T19:28:19Z	95
2015-05-14T19:28:25Z	74
2015-05-14T19:30:14Z	93
2015-05-14T19:31:28Z	67
2015-05-14T19:33:56Z	48
2015-05-14T19:38:32Z	18
2015-05-14T19:40:54Z	210
2015-05-14T19:41:25Z	198
2015-05-14T19:43:18Z	241
2015-05-14T19:46:01Z	51
2015-05-14T19:46:08Z	168
2015-05-14T19:46:21Z	6
2015-05-14T19:51:03Z	8
2015-05-14T19:52:26Z	367
2015-05-14T19:54:37Z	43
2015-05-14T19:55:04Z	114
2015-05-14T19:56:06Z	21
2015-05-14T19:56:23Z	21
2015-05-14T19:57:20Z	230
2015-05-14T19:58:36Z	59
2015-05-14T19:59:25Z	50
2015-05-14T20:00:23Z	218
2015-05-14T20:04:33Z	78
2015-05-14T20:06:16Z	90
2015-05-14T20:10:04Z	93
2015-05-14T20:11:29Z	178
2015-05-14T20:17:03Z	38
2015-05-14T20:17:28Z	99
2015-05-14T20:20:08Z	39
2015-05-14T20:21:40Z	67
2015-05-14T20:23:10Z	221
2015-05-14T20:24:50Z	30
2015-05-14T20:27:25Z	35
2015-05-14T20:29:14Z	41
2015-05-14T20:34:27Z	6
2015-05-14T20:44:33Z	55
2015-05-14T20:45:20Z	8
2015-05-14T20:46:06Z	325
2015-05-14T20:52:15Z	204
2015-05-14T20:52:26Z	48
2015-05-14T20:55:07Z	49
2015-05-14T20:55:25Z	4
2015-05-14T20:58:08Z	152
2015-05-14T20:59:11Z	131
2015-05-14T21:01:21Z	242
2015-05-14T21:02:03Z	1
2015-05-14T21:05:43Z	70
2015-05-14T21:05:59Z	342
2015-05-14T21:09:12Z	79
2015-05-14T21:12:07Z	21
2015-05-14T21:13:27Z	110
2015-05-14T21:24:15Z	71
2015-05-14T21:25:08Z	61
2015-05-14T21:27:32Z	45
2015-05-14T21:28:25Z	198
2015-05-14T21:29:45Z	129
2015-05-14T21:30:53Z	122
2015-05-14T21:34:46Z	30
2015-05-14T21:45:08Z	25
2015-05-14T21:45:33Z	159
2015-05-14T21:46:20Z	26
2015-05-14T21:49:44Z	334
2015-05-14T21:54:16Z	7
2015-05-14T21:54:43Z	62
2015-05-14T21:57:37Z	31
2015-05-14T22:05:35Z	10
2015-05-14T22:09:42Z	20
2015-05-14T22:19:41Z	1
2015-05-14T22:21:05Z	52
2015-05-14T22:23:48Z	96
2015-05-14T22:34:34Z	15
2015-05-14T22:36:36Z	3
2015-05-14T22:36:56Z	73
2015-05-14T22:41:29Z	81
2015-05-14T22:46:08Z	1
2015-05-14T22:51:49Z	47
2015-05-14T22:52:50Z	63
2015-05-14T22:58:04Z	43
2015-05-14T23:02:46Z	65
2015-05-14T23:06:53Z	110
2015-05-14T23:11:20Z	49
2015-05-14T23:11:20Z	187
2015-05-14T23:15:30Z	8
2015-05-14T23:17:41Z	35
2015-05-14T23:18:12Z	73
2015-05-14T23:22:09Z	86
2015-05-14T23:25:01Z	4
2015-05-14T23:41:39Z	35
2015-05-14T23:43:33Z	7
2015-05-14T23:44:05Z	81
2015-05-14T23:45:12Z	105
2015-05-14T23:47:48Z	97
2015-05-14T23:47:54Z	201
2015-05-14T23:49:35Z	16
2015-05-14T23:53:19Z	128
2015-05-14T23:57:30Z	46
2015-05-15T00:02:47Z	27
2015-05-15T00:21:35Z	54
2015-05-15T00:26:24Z	19
2015-05-15T00:27:26Z	61
2015-05-15T00:28:13Z	30
2015-05-15T00:40:04Z	203
2015-05-15T00:41:11Z	30
2015-05-15T00:45:30Z	68
2015-05-15T00:49:04Z	16
2015-05-15T00:49:06Z	6
2015-05-15T00:51:51Z	55
2015-05-15T01:00:57Z	130
2015-05-15T01:06:26Z	12
2015-05-15T01:12:26Z	9
2015-05-15T01:16:51Z	32
2015-05-15T01:20:09Z	8
2015-05-15T01:23:00Z	33
2015-05-15T01:23:07Z	169
2015-05-15T01:26:39Z	99
2015-05-15T01:28:50Z	43
2015-05-15T01:29:09Z	150
2015-05-15T01:30:49Z	81
2015-05-15T01:39:43Z	8
2015-05-15T01:42:06Z	75
2015-05-15T01:43:17Z	136
2015-05-15T01:50:15Z	229
2015-05-15T01:52:26Z	10
2015-05-15T01:54:18Z	66
2015-05-15T01:56:28Z	227
2015-05-15T02:00:17Z	132
2015-05-15T02:06:49Z	199
2015-05-15T02:07:19Z	106
2015-05-15T02:07:22Z	41
2015-05-15T02:08:55Z	3
2015-05-15T02:09:01Z	110
2015-05-15T02:09:35Z	7
2015-05-15T02:13:40Z	363
2015-05-15T02:14:59Z	299
2015-05-15T02:17:08Z	30
2015-05-15T02:18:42Z	24
2015-05-15T02:21:28Z	170
2015-05-15T02:22:29Z	62
2015-05-15T02:24:45Z	36
2015-05-15T02:28:08Z	333
2015-05-15T02:31:32Z	7
2015-05-15T02:39:54Z	49
2015-05-15T02:42:41Z	74
2015-05-15T02:48:10Z	10
2015-05-15T02:48:25Z	54
2015-05-15T02:51:42Z	198
2015-05-15T02:51:55Z	243
2015-05-15T02:53:28Z	197
2015-05-15T02:53:45Z	68
2015-05-15T02:53:57Z	4
2015-05-15T02:54:50Z	6
2015-05-15T02:56:44Z	56
2015-05-15T02:58:23Z	126
2015-05-15T02:58:58Z	29
2015-05-15T03:02:38Z	94
2015-05-15T03:05:05Z	40
2015-05-15T03:07:49Z	164
2015-05-15T03:09:52Z	115
2015-05-15T03:11:08Z	7
2015-05-15T03:20:12Z	63
2015-05-15T03:20:51Z	29
2015-05-15T03:21:37Z	3
2015-05-15T03:23:55Z	99
2015-05-15T03:25:06Z	41
2015-05-15T03:27:35Z	187
2015-05-15T03:28:27Z	29
2015-05-15T03:32:59Z	7
2015-05-15T03:33:07Z	10
2015-05-15T03:38:07Z	42
2015-05-15T03:38:40Z	27
2015-05-15T03:38:43Z	24
2015-05-15T03:42:04Z	332
2015-05-15T03:49:32Z	47
2015-05-15T03:54:25Z	5
2015-05-15T03:56:48Z	156
2015-05-15T03:59:46Z	51
2015-05-15T04:00:29Z	167
2015-05-15T04:00:52Z	21
2015-05-15T04:01:52Z	3
2015-05-15T04:03:04Z	2
2015-05-15T04:04:46Z	24
2015-05-15T04:05:02Z	58
2015-05-15T04:06:21Z	19
2015-05-15T04:10:43Z	27
2015-05-15T04:12:57Z	33
2015-05-15T04:15:11Z	6
2015-05-15T04:15:36Z	212
2015-05-15T04:18:46Z	18
2015-05-15T04:20:51Z	102
2015-05-15T04:21:51Z	30
2015-05-15T04:22:02Z	98
2015-05-15T04:22:42Z	11
2015-05-15T04:23:09Z	127
2015-05-15T04:24:15Z	121
2015-05-15T04:32:31Z	74
2015-05-15T04:32:58Z	527
2015-05-15T04:38:51Z	118
2015-05-15T04:40:15Z	120
2015-05-15T04:42:49Z	80
2015-05-15T04:43:43Z	135
2015-05-15T04:44:03Z	47
2015-05-15T04:45:49Z	199
2015-05-15T04:46:03Z	106
2015-05-15T04:47:29Z	49
2015-05-15T04:53:22Z	58
2015-05-15T04:53:45Z	67
2015-05-15T04:55:05Z	358
2015-05-15T04:55:14Z	66
2015-05-15T04:56:09Z	204
2015-05-15T05:00:44Z	28
2015-05-15T05:02:07Z	122
2015-05-15T05:06:10Z	27
2015-05-15T05:14:33Z	72
2015-05-15T05:16:09Z	50
2015-05-15T05:19:18Z	32
2015-05-15T05:19:59Z	10
2015-05-15T05:20:56Z	24
2015-05-15T05:22:09Z	148
2015-05-15T05:25:01Z	138
2015-05-15T05:26:36Z	190
2015-05-15T05:29:39Z	63
2015-05-15T05:30:17Z	15
2015-05-15T05:32:39Z	381
2015-05-15T05:35:38Z	106
2015-05-15T05:41:07Z	43
2015-05-15T05:42:25Z	76
2015-05-15T05:42:54Z	28
2015-05-15T05:45:06Z	180
2015-05-15T05:46:41Z	75
2015-05-15T05:48:15Z	167
2015-05-15T05:51:14Z	18
2015-05-15T05:58:47Z	198
2015-05-15T05:58:56Z	56
2015-05-15T06:00:39Z	80
2015-05-15T06:00:57Z	78
2015-05-15T06:07:20Z	170
2015-05-15T06:08:02Z	25
2015-05-15T06:09:15Z	39
2015-05-15T06:09:21Z	31
2015-05-15T06:12:52Z	11
2015-05-15T06:13:04Z	33
2015-05-15T06:15:18Z	23
2015-05-15T06:17:20Z	91
2015-05-15T06:22:13Z	106
2015-05-15T06:22:51Z	9
2015-05-15T06:26:22Z	24
2015-05-15T06:29:36Z	183
2015-05-15T06:32:22Z	190
2015-05-15T06:34:38Z	21
2015-05-15T06:35:51Z	138
2015-05-15T06:36:36Z	243
2015-05-15T06:37:36Z	28
2015-05-15T06:39:37Z	38
2015-05-15T06:43:26Z	24
2015-05-15T06:46:28Z	224
2015-05-15T06:47:50Z	89
2015-05-15T06:48:17Z	64
2015-05-15T06:49:13Z	12
2015-05-15T06:51:53Z	39
2015-05-15T06:54:49Z	58
2015-05-15T06:55:20Z	204
2015-05-15T06:55:50Z	44
2015-05-15T07:02:10Z	9
2015-05-15T07:04:50Z	94
2015-05-15T07:07:24Z	152
2015-05-15T07:09:14Z	230
2015-05-15T07:09:24Z	24
2015-05-15T07:09:39Z	14
2015-05-15T07:15:54Z	34
2015-05-15T07:17:18Z	8
2015-05-15T07:17:59Z	103
2015-05-15T07:20:20Z	75
2015-05-15T07:26:33Z	68
2015-05-15T07:30:53Z	110
2015-05-15T07:31:46Z	226
2015-05-15T07:31:57Z	59
2015-05-15T07:35:44Z	28
2015-05-15T07:36:00Z	87
2015-05-15T07:36:56Z	40
2015-05-15T07:37:27Z	44
2015-05-15T07:37:34Z	15
2015-05-15T07:38:52Z	15
2015-05-15T07:40:05Z	86
2015-05-15T07:40:20Z	98
2015-05-15T07:40:50Z	29
2015-05-15T07:43:50Z	106
2015-05-15T07:46:06Z	137
2015-05-15T07:46:51Z	43
2015-05-15T07:49:58Z	85
2015-05-15T07:51:20Z	7
2015-05-15T07:53:20Z	87
2015-05-15T07:54:41Z	74
2015-05-15T07:54:58Z	16
2015-05-15T07:55:01Z	99
2015-05-15T07:58:32Z	79
2015-05-15T07:59:33Z	4
2015-05-15T08:01:08Z	97
2015-05-15T08:02:30Z	25
2015-05-15T08:04:19Z	93
2015-05-15T08:05:12Z	71
2015-05-15T08:08:55Z	55
2015-05-15T08:10:45Z	42
2015-05-15T08:11:23Z	5
2015-05-15T08:11:48Z	227
2015-05-15T08:12:14Z	119
2015-05-15T08:12:43Z	80
2015-05-15T08:19:15Z	209
2015-05-15T08:19:26Z	73
2015-05-15T08:19:30Z	121
2015-05-15T08:20:00Z	1
2015-05-15T08:20:43Z	81
2015-05-15T08:23:17Z	56
2015-05-15T08:23:51Z	83
2015-05-15T08:26:58Z	38
2015-05-15T08:27:47Z	87
2015-05-15T08:28:55Z	81
2015-05-15T08:30:31Z	1
2015-05-15T08:31:02Z	50
2015-05-15T08:31:37Z	7
2015-05-15T08:32:05Z	73
2015-05-15T08:36:42Z	3
2015-05-15T08:36:46Z	165
2015-05-15T08:37:47Z	75
2015-05-15T08:44:41Z	35
2015-05-15T08:45:55Z	8
2015-05-15T08:46:29Z	7
2015-05-15T08:47:03Z	273
2015-05-15T08:48:32Z	13
2015-05-15T08:51:26Z	13
2015-05-15T08:53:26Z	1
2015-05-15T08:54:00Z	109
2015-05-15T08:55:09Z	72
2015-05-15T08:55:21Z	24
2015-05-15T08:55:25Z	56
2015-05-15T08:55:28Z	263
2015-05-15T08:55:36Z	563
2015-05-15T08:57:34Z	33
2015-05-15T08:59:14Z	10
2015-05-15T09:00:39Z	367
2015-05-15T09:01:03Z	13
2015-05-15T09:02:16Z	305
2015-05-15T09:03:08Z	45
2015-05-15T09:03:27Z	21
2015-05-15T09:04:09Z	100
2015-05-15T09:06:44Z	70
2015-05-15T09:06:56Z	41
2015-05-15T09:08:24Z	167
2015-05-15T09:08:42Z	85
2015-05-15T09:08:54Z	35
2015-05-15T09:09:08Z	15
2015-05-15T09:09:32Z	28
2015-05-15T09:11:03Z	64
2015-05-15T09:12:49Z	57
2015-05-15T09:15:34Z	61
2015-05-15T09:15:38Z	359
2015-05-15T09:16:22Z	159
2015-05-15T09:17:22Z	43
2015-05-15T09:17:37Z	1
2015-05-15T09:23:25Z	270
2015-05-15T09:23:26Z	256
2015-05-15T09:25:17Z	172
2015-05-15T09:25:48Z	41
2015-05-15T09:25:48Z	152
2015-05-15T09:32:38Z	187
2015-05-15T09:34:03Z	48
2015-05-15T09:34:07Z	27
2015-05-15T09:35:07Z	235
2015-05-15T09:35:37Z	19
2015-05-15T09:35:54Z	11
2015-05-15T09:35:58Z	94
2015-05-15T09:36:39Z	328
2015-05-15T09:37:54Z	26
2015-05-15T09:40:34Z	39
2015-05-15T09:41:44Z	23
2015-05-15T09:42:58Z	96
2015-05-15T09:45:32Z	110
2015-05-15T09:48:53Z	5
2015-05-15T09:50:33Z	381
2015-05-15T09:53:05Z	62
2015-05-15T09:54:39Z	29
2015-05-15T09:58:29Z	191
2015-05-15T09:58:46Z	6
2015-05-15T09:58:57Z	118
2015-05-15T09:59:04Z	58
2015-05-15T10:00:20Z	102
2015-05-15T10:00:38Z	21
2015-05-15T10:01:13Z	34
2015-05-15T10:04:23Z	177
2015-05-15T10:04:28Z	22
2015-05-15T10:06:28Z	7
2015-05-15T10:08:29Z	8
2015-05-15T10:08:55Z	13
2015-05-15T10:09:58Z	364
2015-05-15T10:11:18Z	26
2015-05-15T10:11:29Z	14
2015-05-15T10:11:48Z	39
2015-05-15T10:12:12Z	8
2015-05-15T10:12:51Z	59
2015-05-15T10:13:23Z	311
2015-05-15T10:15:36Z	3
2015-05-15T10:16:38Z	74
2015-05-15T10:18:21Z	24
2015-05-15T10:19:08Z	130
2015-05-15T10:19:10Z	6
2015-05-15T10:19:13Z	42
2015-05-15T10:20:16Z	60
2015-05-15T10:23:16Z	9
2015-05-15T10:23:58Z	19
2015-05-15T10:24:25Z	37
2015-05-15T10:25:22Z	60
2015-05-15T10:26:07Z	71
2015-05-15T10:26:38Z	100
2015-05-15T10:27:15Z	26
2015-05-15T10:27:19Z	57
2015-05-15T10:29:39Z	232
2015-05-15T10:31:17Z	146
2015-05-15T10:31:21Z	1
2015-05-15T10:31:22Z	4
2015-05-15T10:35:13Z	49
2015-05-15T10:35:34Z	3
2015-05-15T10:37:23Z	115
2015-05-15T10:41:08Z	18
2015-05-15T10:42:30Z	92
2015-05-15T10:42:40Z	406
2015-05-15T10:42:58Z	117
2015-05-15T10:43:41Z	41
2015-05-15T10:44:45Z	46
2015-05-15T10:45:23Z	14
2015-05-15T10:46:12Z	9
2015-05-15T10:46:35Z	162
2015-05-15T10:47:29Z	146
2015-05-15T10:48:08Z	5
2015-05-15T10:48:51Z	12
2015-05-15T10:50:17Z	409
2015-05-15T10:50:35Z	42
2015-05-15T10:51:01Z	34
2015-05-15T10:52:38Z	246
2015-05-15T10:52:45Z	130
2015-05-15T10:53:20Z	7
2015-05-15T10:56:55Z	135
2015-05-15T10:57:00Z	127
2015-05-15T10:57:41Z	12
2015-05-15T10:58:31Z	87
2015-05-15T10:58:50Z	39
2015-05-15T10:59:16Z	33
2015-05-15T11:00:49Z	43
2015-05-15T11:00:55Z	68
2015-05-15T11:01:33Z	2
2015-05-15T11:01:37Z	144
2015-05-15T11:03:15Z	53
2015-05-15T11:03:36Z	34
2015-05-15T11:04:29Z	35
2015-05-15T11:04:49Z	23
2015-05-15T11:05:17Z	163
2015-05-15T11:06:09Z	7
2015-05-15T11:08:25Z	59
2015-05-15T11:08:27Z	6
2015-05-15T11:08:49Z	6
2015-05-15T11:09:41Z	56
2015-05-15T11:09:50Z	21
2015-05-15T11:10:24Z	95
2015-05-15T11:10:31Z	39
2015-05-15T11:14:17Z	3
2015-05-15T11:16:34Z	108
2015-05-15T11:16:54Z	44
2015-05-15T11:17:08Z	243
2015-05-15T11:18:09Z	28
2015-05-15T11:19:02Z	68
2015-05-15T11:20:00Z	33
2015-05-15T11:22:52Z	20
2015-05-15T11:23:23Z	96
2015-05-15T11:25:35Z	116
2015-05-15T11:25:43Z	83
2015-05-15T11:27:35Z	80
2015-05-15T11:28:39Z	62
2015-05-15T11:29:36Z	639
2015-05-15T11:30:52Z	52
2015-05-15T11:31:30Z	80
2015-05-15T11:32:00Z	41
2015-05-15T11:33:39Z	365
2015-05-15T11:34:56Z	61
2015-05-15T11:37:00Z	86
2015-05-15T11:37:45Z	93
2015-05-15T11:39:44Z	11
2015-05-15T11:41:30Z	5
2015-05-15T11:41:48Z	131
2015-05-15T11:42:30Z	280
2015-05-15T11:44:47Z	14
2015-05-15T11:46:49Z	20
2015-05-15T11:49:29Z	292
2015-05-15T11:50:48Z	211
2015-05-15T11:51:11Z	207
2015-05-15T11:53:00Z	5
2015-05-15T11:55:32Z	10
2015-05-15T11:57:03Z	34
2015-05-15T11:59:38Z	101
2015-05-15T11:59:40Z	6
2015-05-15T11:59:42Z	119
2015-05-15T12:01:03Z	274
2015-05-15T12:03:39Z	180
2015-05-15T12:03:54Z	45
2015-05-15T12:04:40Z	42
2015-05-15T12:06:54Z	20
2015-05-15T12:07:58Z	67
2015-05-15T12:08:49Z	75
2015-05-15T12:09:30Z	116
2015-05-15T12:09:52Z	667
